State,District,Year,Crop,Area,Production,Ratio,Avg Month Temp,annual-min,annual-max,min-temp,max-temp,month,week
Maharashtra,Ratnagiri,1967,Rice,83330,244761,2.93724949,22.92,29.31,29.7,20.57,25.27,november,two 
Maharashtra,Ratnagiri,1967,Rice,59223,898545,15.17223038,22.475,25.78,22.8,23.94,21.01,november,three
Maharashtra,Ratnagiri,1967,Rice,68251,371675,5.445707755,21.355,23.67,16.47,15.27,27.44,november,four
Maharashtra,Ratnagiri,1967,Rice,91825,542477,5.907726654,26.75,15.48,20.65,23.74,29.76,december,one 
Maharashtra,Ratnagiri,1967,Rice,52016,740873,14.24317518,23.195,26.48,28.24,22.18,24.21,december,two 
Maharashtra,Ratnagiri,1967,Rice,58603,802889,13.70047608,26.905,24.89,21.4,23.82,29.99,december,three
Maharashtra,Ratnagiri,1967,Rice,59224,768290,12.97261245,21.405,18.21,25.15,26.98,15.83,december,four
Maharashtra,Ratnagiri,1968,Rice,96119,776421,8.077705761,28.935,15.78,24.55,29.35,28.52,january ,one 
Maharashtra,Ratnagiri,1968,Rice,71672,594492,8.294619935,26.65,25.34,19.76,27.73,25.57,january ,two 
Maharashtra,Ratnagiri,1968,Rice,54203,961868,17.74565983,26.37,26.6,25.43,25.27,27.47,january ,three
Maharashtra,Ratnagiri,1968,Rice,87489,364087,4.161517448,23.675,27.87,25.36,18.02,29.33,january ,four
Maharashtra,Ratnagiri,1968,Rice,68148,869212,12.75476903,23.67,27.34,21.53,29.76,17.58,february ,one 
Maharashtra,Ratnagiri,1968,Rice,54890,645943,11.76795409,16.295,18.52,27.16,16.87,15.72,february ,two 
Maharashtra,Ratnagiri,1968,Rice,75609,575397,7.610165456,24.46,22,27.85,27.01,21.91,february ,three
Maharashtra,Ratnagiri,1968,Rice,52991,841420,15.87854541,19.625,25.77,17.03,18.78,20.47,february ,four
Maharashtra,Ratnagiri,1968,Rice,52194,318947,6.110798176,21.895,16.44,19.22,25.4,18.39,march ,one 
Maharashtra,Ratnagiri,1968,Rice,53721,863384,16.07162934,18.28,22.79,26.93,18.62,17.94,march ,two 
Maharashtra,Ratnagiri,1968,Rice,64818,230146,3.550649511,23.465,22.49,20.08,20.58,26.35,march ,three
Maharashtra,Ratnagiri,1968,Rice,92000,802686,8.724847826,20.48,18.84,28.33,20.18,20.78,march ,four
Maharashtra,Ratnagiri,1968,Rice,53573,487835,9.105986224,18.715,29.93,25.78,19.76,17.67,april,one 
Maharashtra,Ratnagiri,1968,Rice,92475,276295,2.987780481,17.395,17.5,21.81,15.62,19.17,april,two 
Maharashtra,Ratnagiri,1968,Rice,63514,300889,4.73736499,19.815,21.38,21.43,17.28,22.35,april,three
Maharashtra,Ratnagiri,1968,Rice,89556,318792,3.559694493,23.03,29.35,24.13,19.62,26.44,april,four
Maharashtra,Ratnagiri,1968,Rice,64752,371442,5.736378799,22.555,27.53,17.24,27.6,17.51,may,one 
Maharashtra,Ratnagiri,1968,Rice,66847,829338,12.40651039,27.86,27.88,21.08,28.66,27.06,may,two 
Maharashtra,Ratnagiri,1968,Rice,69385,622345,8.969445846,19.22,20.18,22.44,21.01,17.43,may,three
Maharashtra,Ratnagiri,1968,Rice,65664,348944,5.314083821,17.6,21.58,18.78,19.06,16.14,may,four
Maharashtra,Ratnagiri,1968,Rice,62990,556551,8.835545325,22.735,27.05,26.45,21.01,24.46,june,one 
Maharashtra,Ratnagiri,1968,Rice,86854,273240,3.145969098,23.86,18.64,20.79,29.9,17.82,june,two 
Maharashtra,Ratnagiri,1968,Rice,62727,592890,9.45191066,25.275,28.39,21.69,25.81,24.74,june,three
Maharashtra,Ratnagiri,1968,Rice,66184,919384,13.89133325,22.485,24.62,24.5,15.51,29.46,june,four
Maharashtra,Ratnagiri,1968,Rice,60175,829865,13.79085999,29.1,21.62,20.67,28.39,29.81,july,one 
Maharashtra,Ratnagiri,1968,Rice,92342,473751,5.130395703,19.26,24.01,25.14,20.64,17.88,july,two 
Maharashtra,Ratnagiri,1968,Rice,52716,935081,17.73808711,23.125,15.91,23.45,27.3,18.95,july,three
Maharashtra,Ratnagiri,1968,Rice,60641,828381,13.66041127,25.415,17.23,28.88,28.75,22.08,july,four
Maharashtra,Ratnagiri,1968,Rice,68810,384720,5.591047813,21.975,22.44,29.34,22.45,21.5,august,one 
Maharashtra,Ratnagiri,1968,Rice,95791,551528,5.757618148,24.85,17.31,28.13,23.22,26.48,august,two 
Maharashtra,Ratnagiri,1968,Rice,68348,608420,8.901796688,21.57,21.06,21.28,22.7,20.44,august,three
Maharashtra,Ratnagiri,1968,Rice,93875,227053,2.418673768,25.79,27.71,26.75,29.78,21.8,august,four
Maharashtra,Ratnagiri,1968,Rice,69379,358104,5.161561856,22.33,18.87,28.2,29,15.66,september,one 
Maharashtra,Ratnagiri,1968,Rice,99154,790454,7.971982976,21.435,17.03,29.5,26.47,16.4,september,two 
Maharashtra,Ratnagiri,1968,Rice,75638,854536,11.2977075,18.31,24.83,29.03,19.09,17.53,september,three
Maharashtra,Ratnagiri,1968,Rice,99130,962356,9.708019772,20.78,21.64,16.42,16.54,25.02,september,four
Maharashtra,Ratnagiri,1968,Rice,79457,512467,6.449614257,22.24,15.17,23.31,21.57,22.91,october,one 
Maharashtra,Ratnagiri,1968,Rice,91872,362473,3.945413184,23.375,23.68,18.91,21.47,25.28,october,two 
Maharashtra,Ratnagiri,1968,Rice,82426,506134,6.140465387,22.995,23.88,17.81,23.6,22.39,october,three
Maharashtra,Ratnagiri,1968,Rice,57757,681266,11.79538411,25.155,29.68,17.27,25.19,25.12,october,four
Maharashtra,Ratnagiri,1968,Rice,78044,768990,9.853287889,25.015,28.51,18.7,23.46,26.57,november,one 
Maharashtra,Ratnagiri,1968,Rice,56110,516819,9.210818036,20.935,20.79,22.19,16.84,25.03,november,two 
Maharashtra,Ratnagiri,1968,Rice,66368,455757,6.867119696,22.735,25.6,26.67,18.63,26.84,november,three
Maharashtra,Ratnagiri,1968,Rice,91646,501872,5.476201907,20.19,22.29,25.33,22.4,17.98,november,four
Maharashtra,Ratnagiri,1968,Rice,84381,798723,9.465673552,20.62,26.78,16.61,23.23,18.01,december,one 
Maharashtra,Ratnagiri,1968,Rice,90485,899507,9.940951539,16.875,22.7,18.22,15.64,18.11,december,two 
Maharashtra,Ratnagiri,1968,Rice,78760,571108,7.251244286,20.75,26.32,24.37,21.18,20.32,december,three
Maharashtra,Ratnagiri,1968,Rice,99848,548021,5.4885526,23.81,20.59,27.61,28.49,19.13,december,four
Maharashtra,Ratnagiri,1969,Rice,86644,827299,9.548254928,26.295,15.41,16.46,25.23,27.36,january ,one 
Maharashtra,Ratnagiri,1969,Rice,82060,662070,8.068120887,16.13,23.88,25.31,15.56,16.7,january ,two 
Maharashtra,Ratnagiri,1969,Rice,51383,633427,12.3275597,22.425,26.84,28.51,19.89,24.96,january ,three
Maharashtra,Ratnagiri,1969,Rice,98246,510568,5.196832441,29.28,29.7,28.75,28.58,29.98,january ,four
Maharashtra,Ratnagiri,1969,Rice,84659,417372,4.930036972,18.6,26.77,29.94,19.9,17.3,february ,one 
Maharashtra,Ratnagiri,1969,Rice,94587,906960,9.588632687,23.46,19.8,20.93,24.86,22.06,february ,two 
Maharashtra,Ratnagiri,1969,Rice,97593,502385,5.147756499,17.59,17.54,22.97,20.07,15.11,february ,three
Maharashtra,Ratnagiri,1969,Rice,91878,641188,6.978689131,20.055,25.55,20.65,22.14,17.97,february ,four
Maharashtra,Ratnagiri,1969,Rice,69093,920539,13.32318759,25.95,29.36,24.07,23.89,28.01,march ,one 
Maharashtra,Ratnagiri,1969,Rice,95996,852273,8.878213676,22.355,27.01,19.64,15.34,29.37,march ,two 
Maharashtra,Ratnagiri,1969,Rice,76047,794478,10.44719713,21.675,22.46,26.58,19.09,24.26,march ,three
Maharashtra,Ratnagiri,1969,Rice,59912,432258,7.214881827,20.775,26.28,16.61,21,20.55,march ,four
Maharashtra,Ratnagiri,1969,Rice,57362,780243,13.60208849,21.475,20.06,27.74,16.69,26.26,april,one 
Maharashtra,Ratnagiri,1969,Rice,71969,508927,7.071475218,25.815,25.66,28.43,25.42,26.21,april,two 
Maharashtra,Ratnagiri,1969,Rice,97182,894717,9.206612336,23.505,16.42,29.93,18.25,28.76,april,three
Maharashtra,Ratnagiri,1969,Rice,97647,910074,9.320040554,24.46,29.84,21.84,19.25,29.67,april,four
Maharashtra,Ratnagiri,1969,Rice,88385,425752,4.817016462,16.185,22.1,22.71,15.48,16.89,may,one 
Maharashtra,Ratnagiri,1969,Rice,99304,348744,3.511882704,21.8,24.12,29.47,15.63,27.97,may,two 
Maharashtra,Ratnagiri,1969,Rice,81163,401982,4.952774047,25.06,19.63,23.82,28.55,21.57,may,three
Maharashtra,Ratnagiri,1969,Rice,82027,921567,11.23492265,23.15,27.42,22.9,28.54,17.76,may,four
Maharashtra,Ratnagiri,1969,Rice,94459,900314,9.531267534,16.46,28.59,23.35,15.06,17.86,june,one 
Maharashtra,Ratnagiri,1969,Rice,91093,884735,9.71243674,21,17.26,18.42,24.06,17.94,june,two 
Maharashtra,Ratnagiri,1969,Rice,70477,421014,5.97377868,25.97,18.88,28.1,26.29,25.65,june,three
Maharashtra,Ratnagiri,1969,Rice,52067,684592,13.1482897,25.035,19.45,25.07,26.38,23.69,june,four
Maharashtra,Ratnagiri,1969,Rice,54924,693905,12.63391232,19.445,19.97,27.19,22.42,16.47,july,one 
Maharashtra,Ratnagiri,1969,Rice,71291,407281,5.712937117,22.71,23.78,16.2,23.28,22.14,july,two 
Maharashtra,Ratnagiri,1969,Rice,95739,287936,3.007510001,28.24,26.34,16.7,28.54,27.94,july,three
Maharashtra,Ratnagiri,1969,Rice,96916,840535,8.672819761,22.46,17.76,16.36,16.36,28.56,july,four
Maharashtra,Ratnagiri,1969,Rice,92734,918485,9.90451183,19.44,21.84,28.65,19.98,18.9,august,one 
Maharashtra,Ratnagiri,1969,Rice,86769,991950,11.43207828,18.275,26.55,24.68,16.67,19.88,august,two 
Maharashtra,Ratnagiri,1969,Rice,85437,797430,9.333544015,22.225,22.17,26.76,26.05,18.4,august,three
Maharashtra,Ratnagiri,1969,Rice,61751,529819,8.579925831,24.14,15.92,26.85,21.32,26.96,august,four
Maharashtra,Ratnagiri,1969,Rice,88034,456480,5.185269328,26.18,27.39,21.69,22.88,29.48,september,one 
Maharashtra,Ratnagiri,1969,Rice,80106,201609,2.516777769,24.85,20.08,25.35,20.19,29.51,september,two 
Maharashtra,Ratnagiri,1969,Rice,90532,857007,9.466343392,17.185,19.63,23.26,16.17,18.2,september,three
Maharashtra,Ratnagiri,1969,Rice,95588,947366,9.910930242,23.665,21.41,26.29,24.87,22.46,september,four
Maharashtra,Ratnagiri,1969,Rice,51325,862859,16.81167073,25.195,28.58,18.04,28.18,22.21,october,one 
Maharashtra,Ratnagiri,1969,Rice,75325,976055,12.9579157,16.32,28.99,18.91,17.05,15.59,october,two 
Maharashtra,Ratnagiri,1969,Rice,92481,853332,9.227106108,22.97,21.81,20.55,23.01,22.93,october,three
Maharashtra,Ratnagiri,1969,Rice,50594,487511,9.635747322,22.62,29.13,23.77,29.77,15.47,october,four
Maharashtra,Ratnagiri,1969,Rice,64942,738580,11.37291737,20.605,18.54,21.89,26.01,15.2,november,one 
Maharashtra,Ratnagiri,1969,Rice,83975,485897,5.786210182,23.26,28.15,29.89,20.56,25.96,november,two 
Maharashtra,Ratnagiri,1969,Rice,75931,987880,13.01023297,27.955,22.24,20.87,29.54,26.37,november,three
Maharashtra,Ratnagiri,1969,Rice,70580,818375,11.59499858,24.4,28.31,28.56,21.2,27.6,november,four
Maharashtra,Ratnagiri,1969,Rice,91545,909167,9.931367087,27.01,20.26,27.52,25.84,28.18,december,one 
Maharashtra,Ratnagiri,1969,Rice,61978,693847,11.19505308,18.65,25.08,26.45,19.12,18.18,december,two 
Maharashtra,Ratnagiri,1969,Rice,72041,886338,12.30324399,22.525,26.8,20.56,24.84,20.21,december,three
Maharashtra,Ratnagiri,1969,Rice,59742,505312,8.458237086,26.455,18.4,21.68,25.49,27.42,december,four
Maharashtra,Ratnagiri,1970,Rice,69684,352822,5.063170886,27.095,15.83,26.38,24.21,29.98,january ,one 
Maharashtra,Ratnagiri,1970,Rice,65026,880503,13.54078369,21.19,26.58,17.84,17.56,24.82,january ,two 
Maharashtra,Ratnagiri,1970,Rice,87301,588471,6.740713165,20.54,25.83,22.6,20.89,20.19,january ,three
Maharashtra,Ratnagiri,1970,Rice,72571,490140,6.753937523,20.21,25.63,28.95,22.55,17.87,january ,four
Maharashtra,Ratnagiri,1970,Rice,73874,548040,7.418577578,21.995,23.8,19.28,22.83,21.16,february ,one 
Maharashtra,Ratnagiri,1970,Rice,74918,327761,4.374929923,16.09,23.76,17.62,16.51,15.67,february ,two 
Maharashtra,Ratnagiri,1970,Rice,57783,634406,10.9791115,17.045,26.45,24.78,16.8,17.29,february ,three
Maharashtra,Ratnagiri,1970,Rice,61592,868073,14.09392454,21.9,17.66,17.96,26.39,17.41,february ,four
Maharashtra,Ratnagiri,1970,Rice,82943,387449,4.67126822,21.875,16.25,27.9,25.54,18.21,march ,one 
Maharashtra,Ratnagiri,1970,Rice,79623,543030,6.820014317,17.86,25.62,22.22,15.02,20.7,march ,two 
Maharashtra,Ratnagiri,1970,Rice,59411,439563,7.398680379,26.76,29.01,16.69,25.82,27.7,march ,three
Maharashtra,Ratnagiri,1970,Rice,63181,664399,10.5158038,20.545,21.84,16.17,25.1,15.99,march ,four
Maharashtra,Ratnagiri,1970,Rice,89635,399149,4.453048474,24.04,19.16,23.01,20.1,27.98,april,one 
Maharashtra,Ratnagiri,1970,Rice,66817,409393,6.127078438,21.22,18.77,19.49,21.6,20.84,april,two 
Maharashtra,Ratnagiri,1970,Rice,52006,975648,18.76029689,20.54,24.96,28.07,17.05,24.03,april,three
Maharashtra,Ratnagiri,1970,Rice,55412,845918,15.26597127,23.285,17.4,24.46,18.66,27.91,april,four
Maharashtra,Ratnagiri,1970,Rice,59473,220454,3.706791317,26.625,27.5,19.34,28.56,24.69,may,one 
Maharashtra,Ratnagiri,1970,Rice,70039,988317,14.11095247,24.705,26.9,22.18,23.24,26.17,may,two 
Maharashtra,Ratnagiri,1970,Rice,90804,951749,10.48135545,21.84,23.86,21.98,28.19,15.49,may,three
Maharashtra,Ratnagiri,1970,Rice,60723,272328,4.484758658,24.555,28.73,16.64,20.22,28.89,may,four
Maharashtra,Ratnagiri,1970,Rice,71174,703201,9.880026414,18.555,16.7,26.77,17.82,19.29,june,one 
Maharashtra,Ratnagiri,1970,Rice,57752,954187,16.52214642,20.23,29.59,18.33,22.93,17.53,june,two 
Maharashtra,Ratnagiri,1970,Rice,64175,778292,12.12765095,21.775,28.75,19.1,25.83,17.72,june,three
Maharashtra,Ratnagiri,1970,Rice,60489,619373,10.23943196,24.345,20.06,27.71,29.61,19.08,june,four
Maharashtra,Ratnagiri,1970,Rice,70796,951262,13.43666309,26.27,15.67,22.14,27.11,25.43,july,one 
Maharashtra,Ratnagiri,1970,Rice,76732,515934,6.723844029,22.77,20.15,18.05,22.9,22.64,july,two 
Maharashtra,Ratnagiri,1970,Rice,65715,573191,8.722376931,26.88,28.46,27.61,26.68,27.08,july,three
Maharashtra,Ratnagiri,1970,Rice,88507,350472,3.959822387,21.075,16.87,16.33,23.87,18.28,july,four
Maharashtra,Ratnagiri,1970,Rice,84755,230749,2.722541443,24.05,19.22,21.52,24.48,23.62,august,one 
Maharashtra,Ratnagiri,1970,Rice,68390,360476,5.270887557,23.255,18.1,17.81,26.56,19.95,august,two 
Maharashtra,Ratnagiri,1970,Rice,87393,800158,9.155859165,20.79,26.69,28.59,24.24,17.34,august,three
Maharashtra,Ratnagiri,1970,Rice,97227,882003,9.071585054,22.77,29.15,25.61,24.72,20.82,august,four
Maharashtra,Ratnagiri,1970,Rice,50232,582361,11.5934265,20.34,25.46,22.7,19.74,20.94,september,one 
Maharashtra,Ratnagiri,1970,Rice,63417,332956,5.250264125,20.14,18.22,25.72,25,15.28,september,two 
Maharashtra,Ratnagiri,1970,Rice,97177,995910,10.24841269,22.04,20.63,16.82,17.95,26.13,september,three
Maharashtra,Ratnagiri,1970,Rice,59903,836955,13.9718378,21.08,19.72,16.91,15.14,27.02,september,four
Maharashtra,Ratnagiri,1970,Rice,87530,504064,5.758756998,23.59,20.64,18.65,27.15,20.03,october,one 
Maharashtra,Ratnagiri,1970,Rice,54328,601462,11.07093948,22.485,24.56,29.35,29.5,15.47,october,two 
Maharashtra,Ratnagiri,1970,Rice,93816,600543,6.401285495,23.5,20.31,28.8,20.93,26.07,october,three
Maharashtra,Ratnagiri,1970,Rice,51042,623447,12.21439207,18.925,18.5,28.55,19.03,18.82,october,four
Maharashtra,Ratnagiri,1970,Rice,75005,466404,6.218305446,25.675,19.72,24.23,24.78,26.57,november,one 
Maharashtra,Ratnagiri,1969,Rice,88205,682735,7.740320843,15.85,29.63,22.26,15.28,16.42,november,two 
Maharashtra,Ratnagiri,1969,Rice,71484,738933,10.33704046,22.235,24.25,29.78,23.41,21.06,november,three
Maharashtra,Ratnagiri,1969,Rice,97383,372717,3.827331259,21.59,22.84,24.75,18.73,24.45,november,four
Maharashtra,Ratnagiri,1969,Rice,73345,744937,10.15661599,21.91,24.29,24.73,24.52,19.3,december,one 
Maharashtra,Ratnagiri,1969,Rice,55759,320200,5.742570706,22.835,29.69,21.35,18.69,26.98,december,two 
Maharashtra,Ratnagiri,1969,Rice,82792,559821,6.7617765,17.135,18.32,18.05,17.11,17.16,december,three
Maharashtra,Ratnagiri,1969,Rice,50568,580203,11.47371856,20.665,15.96,24.7,26.32,15.01,december,four
Maharashtra,Ratnagiri,1971,Rice,87251,606258,6.948436121,18.075,28.76,17.77,16.29,19.86,january ,one 
Maharashtra,Ratnagiri,1971,Rice,97305,458013,4.706983197,21.83,18.3,26.45,16.21,27.45,january ,two 
Maharashtra,Ratnagiri,1971,Rice,93620,768685,8.21069216,17.13,16.32,15.29,19.24,15.02,january ,three
Maharashtra,Ratnagiri,1971,Rice,97876,855947,8.74521844,25.475,28.63,24.51,26.34,24.61,january ,four
Maharashtra,Ratnagiri,1971,Rice,58517,851551,14.55219851,27.95,19.06,26.68,28.6,27.3,february ,one 
Maharashtra,Ratnagiri,1971,Rice,73668,486547,6.604590867,22.085,16.63,20.6,22.92,21.25,february ,two 
Maharashtra,Ratnagiri,1971,Rice,82633,213593,2.584838987,26.78,20.48,26.34,25.2,28.36,february ,three
Maharashtra,Ratnagiri,1971,Rice,79406,216449,2.725851951,21.935,29.41,16.55,20.79,23.08,february ,four
Maharashtra,Ratnagiri,1971,Rice,51802,429290,8.287131771,23.25,28.25,27.4,23.57,22.93,march ,one 
Maharashtra,Ratnagiri,1971,Rice,77788,632546,8.131665553,26.18,15.92,27.59,22.92,29.44,march ,two 
Maharashtra,Ratnagiri,1971,Rice,91355,925667,10.13263642,19.275,25.63,16.11,22.19,16.36,march ,three
Maharashtra,Ratnagiri,1971,Rice,87960,293954,3.341905412,19.13,17.99,15.02,19.91,18.35,march ,four
Maharashtra,Ratnagiri,1971,Rice,94434,477549,5.056960417,26.95,23.38,29.44,27.47,26.43,april,one 
Maharashtra,Ratnagiri,1971,Rice,68368,625170,9.144190264,23.365,22.35,24.1,21.26,25.47,april,two 
Maharashtra,Ratnagiri,1971,Rice,60446,249872,4.13380538,24.21,18.59,23.51,21.46,26.96,april,three
Maharashtra,Ratnagiri,1971,Rice,82910,990504,11.94673743,17.165,18.06,16.01,17.65,16.68,april,four
Maharashtra,Ratnagiri,1971,Rice,83464,365111,4.374472827,27.545,18.97,22.21,28.31,26.78,may,one 
Maharashtra,Ratnagiri,1971,Rice,93354,906464,9.709964222,23.125,28.59,22.13,18.74,27.51,may,two 
Maharashtra,Ratnagiri,1971,Rice,98862,911218,9.21707026,24.545,17.76,23.39,25.37,23.72,may,three
Maharashtra,Ratnagiri,1971,Rice,64596,953595,14.76244659,23.48,23.77,25.99,26.44,20.52,may,four
Maharashtra,Ratnagiri,1971,Rice,99668,881945,8.848828109,21.555,29.14,25.38,15.33,27.78,june,one 
Maharashtra,Ratnagiri,1971,Rice,83791,965721,11.52535475,24.575,21.23,26.28,27.06,22.09,june,two 
Maharashtra,Ratnagiri,1971,Rice,53657,443080,8.257636469,24.54,22.54,20.44,28.45,20.63,june,three
Maharashtra,Ratnagiri,1971,Rice,67493,797050,11.80937282,26.92,20.2,24.87,28.87,24.97,june,four
Maharashtra,Ratnagiri,1971,Rice,86899,354705,4.081807616,21.44,23.57,28.63,23.83,19.05,july,one 
Maharashtra,Ratnagiri,1971,Rice,58340,885563,15.17934522,21.63,15.75,26.08,24.59,18.67,july,two 
Maharashtra,Ratnagiri,1971,Rice,87969,874395,9.939808342,22.195,19.78,18.92,16.43,27.96,july,three
Maharashtra,Ratnagiri,1971,Rice,83599,939153,11.23402194,20.83,20.08,21.44,20.93,20.73,july,four
Maharashtra,Ratnagiri,1971,Rice,88782,823073,9.27071929,19.295,28.65,18.76,19.93,18.66,august,one 
Maharashtra,Ratnagiri,1971,Rice,65029,932523,14.3401098,23.62,23.73,27.3,18.37,28.87,august,two 
Maharashtra,Ratnagiri,1971,Rice,74849,278005,3.714211279,20.175,24.25,20,18.21,22.14,august,three
Maharashtra,Ratnagiri,1971,Rice,62270,856872,13.76059097,22.015,24.29,25.35,18.56,25.47,august,four
Maharashtra,Ratnagiri,1971,Rice,54897,613494,11.17536477,25.09,29.72,27.69,28.22,21.96,september,one 
Maharashtra,Ratnagiri,1971,Rice,94992,351757,3.703017096,27.94,25.41,25.17,29.25,26.63,september,two 
Maharashtra,Ratnagiri,1971,Rice,84557,641663,7.588526083,17.68,19.34,28.04,19.73,15.63,september,three
Maharashtra,Ratnagiri,1971,Rice,80334,231158,2.877461598,19.77,17.22,15.38,15.54,24,september,four
Maharashtra,Ratnagiri,1971,Rice,85248,621010,7.284745683,17.01,22.62,22.04,16.07,17.95,october,one 
Maharashtra,Ratnagiri,1971,Rice,96396,869815,9.023351591,18.28,16.87,20.03,18.83,17.73,october,two 
Maharashtra,Ratnagiri,1971,Rice,70162,791227,11.27714432,24.125,27.87,29.99,20.28,27.97,october,three
Maharashtra,Ratnagiri,1971,Rice,88652,504793,5.694096016,26.055,21.68,29.59,29.65,22.46,october,four
Maharashtra,Ratnagiri,1971,Rice,90994,315049,3.462305207,18.965,23.25,27.44,15.4,22.53,november,one 
Maharashtra,Ratnagiri,1971,Rice,65721,479181,7.291139818,25.795,26.22,26.58,28.65,22.94,november,two 
Maharashtra,Ratnagiri,1971,Rice,55914,814386,14.56497478,21.565,21.32,20.1,19.93,23.2,november,three
Maharashtra,Ratnagiri,1971,Rice,91051,713170,7.832643244,20,16.89,24.92,20.75,19.25,november,four
Maharashtra,Ratnagiri,1971,Rice,68966,949844,13.77264159,23.06,27.75,16.78,23.27,22.85,december,one 
Maharashtra,Ratnagiri,1971,Rice,52538,443666,8.444668621,16.015,18.51,15.8,16.89,15.14,december,two 
Maharashtra,Ratnagiri,1971,Rice,75887,370058,4.876434699,24.52,18.92,26.07,20.07,28.97,december,three
Maharashtra,Ratnagiri,1971,Rice,53352,816841,15.31041011,20.3,15.09,21.12,16.74,23.86,december,four
Maharashtra,Ratnagiri,1972,Rice,50879,836374,16.43849132,23.33,15.67,15.32,27.23,19.43,january ,one 
Maharashtra,Ratnagiri,1972,Rice,80910,564558,6.977604746,23.02,21.7,16.17,24.93,21.11,january ,two 
Maharashtra,Ratnagiri,1972,Rice,93649,220886,2.358658395,23.895,24.93,15.67,22,25.79,january ,three
Maharashtra,Ratnagiri,1972,Rice,74407,799340,10.74280646,16.23,28.12,16.11,16.45,16.01,january ,four
Maharashtra,Ratnagiri,1972,Rice,59787,808539,13.52365899,20,23.03,26.56,18.54,21.46,february ,one 
Maharashtra,Ratnagiri,1972,Rice,81504,583412,7.158078131,18.89,26.96,16.8,17.68,20.1,february ,two 
Maharashtra,Ratnagiri,1972,Rice,72670,968012,13.32065502,22.02,22.65,15.52,15.75,28.29,february ,three
Maharashtra,Ratnagiri,1972,Rice,59273,875571,14.77183541,25.16,24.32,18.08,22.22,28.1,february ,four
Maharashtra,Ratnagiri,1972,Rice,68084,432889,6.358160508,16.81,20.57,19.67,16.01,17.61,march ,one 
Maharashtra,Ratnagiri,1972,Rice,98333,478457,4.865680901,23.895,16.32,17.15,20.87,26.92,march ,two 
Maharashtra,Ratnagiri,1972,Rice,73238,447939,6.116210164,21.035,24.92,17.91,26.98,15.09,march ,three
Maharashtra,Ratnagiri,1972,Rice,75585,331137,4.380988291,17.125,29.37,27.54,17.32,16.93,march ,four
Maharashtra,Ratnagiri,1972,Rice,85511,216297,2.529464046,24.09,28.25,22.07,21.66,26.52,april,one 
Maharashtra,Ratnagiri,1972,Rice,96879,765956,7.906316126,25.53,22.66,17.52,22.99,28.07,april,two 
Maharashtra,Ratnagiri,1972,Rice,81125,244298,3.011377504,18.065,20.95,27.88,17.68,18.45,april,three
Maharashtra,Ratnagiri,1972,Rice,96563,356409,3.690947879,25.865,25.73,19.17,28.34,23.39,april,four
Maharashtra,Ratnagiri,1972,Rice,56210,706635,12.57133962,22.615,24.22,22.97,29.64,15.59,may,one 
Maharashtra,Ratnagiri,1972,Rice,92516,749928,8.105927623,20.63,20.41,23.01,22.16,19.1,may,two 
Maharashtra,Ratnagiri,1972,Rice,85551,477677,5.583534967,25.45,19.35,17.35,24.36,26.54,may,three
Maharashtra,Ratnagiri,1972,Rice,58686,968513,16.50330573,23.485,25.41,28.28,19.42,27.55,may,four
Maharashtra,Ratnagiri,1972,Rice,95813,794441,8.291578387,29.41,24.35,29.39,29.13,29.69,june,one 
Maharashtra,Ratnagiri,1972,Rice,85272,473217,5.549500422,24.385,22.38,20.71,22.55,26.22,june,two 
Maharashtra,Ratnagiri,1972,Rice,51061,344105,6.739096375,24.635,24.04,20.5,21.53,27.74,june,three
Maharashtra,Ratnagiri,1972,Rice,72557,629139,8.67096214,17.405,29.21,26.54,16.13,18.68,june,four
Maharashtra,Ratnagiri,1972,Rice,95771,552468,5.7686356,26.255,23.12,28.4,23.66,28.85,july,one 
Maharashtra,Ratnagiri,1972,Rice,69246,852095,12.30533172,19.08,16.53,17.9,20.27,17.89,july,two 
Maharashtra,Ratnagiri,1972,Rice,88684,328276,3.701637274,22.735,19.05,29.76,28.95,16.52,july,three
Maharashtra,Ratnagiri,1972,Rice,96925,357815,3.691668816,15.835,20.4,28.72,15.67,16,july,four
Maharashtra,Ratnagiri,1972,Rice,70245,557069,7.930372268,23.62,15.23,17.02,23.8,23.44,august,one 
Maharashtra,Ratnagiri,1972,Rice,92185,244263,2.649704399,17.515,27.06,27.51,17.09,17.94,august,two 
Maharashtra,Ratnagiri,1972,Rice,72400,695625,9.60808011,21.71,21.39,28.22,21.42,22,august,three
Maharashtra,Ratnagiri,1972,Rice,69565,795909,11.44122763,18.585,18.82,27.92,20.27,16.9,august,four
Maharashtra,Ratnagiri,1972,Rice,77234,896613,11.60904524,19.65,22.91,29.64,21.53,17.77,september,one 
Maharashtra,Ratnagiri,1972,Rice,68800,727671,10.57661337,22.94,22.12,27.29,18.08,27.8,september,two 
Maharashtra,Ratnagiri,1972,Rice,88402,410434,4.642813511,25.005,17.84,28.58,26.45,23.56,september,three
Maharashtra,Ratnagiri,1972,Rice,70896,602171,8.4937232,24.01,16.9,18.56,29.43,18.59,september,four
Maharashtra,Ratnagiri,1972,Rice,85673,920168,10.74046666,22.75,24.68,29.4,16.52,28.98,october,one 
Maharashtra,Ratnagiri,1972,Rice,82976,316516,3.814548785,17.765,18.57,20.79,20.22,15.31,october,two 
